dataset,label,curve,x,y,threshold
VinDr external,Consolidation,roc,0.05333333333333334,0.2057142857142857,0.6654438376426697
VinDr external,Consolidation,roc,0.05333333333333334,0.22285714285714286,0.6623666286468506
VinDr external,Consolidation,roc,0.05454545454545454,0.22285714285714286,0.6615120768547058
VinDr external,Consolidation,roc,0.05454545454545454,0.22857142857142856,0.6591876149177551
VinDr external,Consolidation,roc,0.05696969696969697,0.22857142857142856,0.6583459973335266
VinDr external,Consolidation,roc,0.05696969696969697,0.2342857142857143,0.6555840373039246
VinDr external,Consolidation,roc,0.06181818181818182,0.2342857142857143,0.6529806852340698
VinDr external,Consolidation,roc,0.06181818181818182,0.2571428571428571,0.645088791847229
VinDr external,Consolidation,roc,0.06545454545454546,0.2571428571428571,0.6414991617202759
VinDr external,Consolidation,roc,0.06545454545454546,0.26857142857142857,0.6404366493225098
VinDr external,Consolidation,roc,0.06666666666666667,0.26857142857142857,0.6402754783630371
VinDr external,Consolidation,roc,0.06666666666666667,0.2742857142857143,0.6374647617340088
VinDr external,Consolidation,roc,0.06909090909090909,0.2742857142857143,0.6350049376487732
VinDr external,Consolidation,roc,0.06909090909090909,0.2857142857142857,0.6344289183616638
VinDr external,Consolidation,roc,0.07151515151515152,0.2857142857142857,0.6289008259773254
VinDr external,Consolidation,roc,0.07151515151515152,0.2914285714285714,0.6266869306564331
VinDr external,Consolidation,roc,0.07636363636363637,0.2914285714285714,0.6223980188369751
VinDr external,Consolidation,roc,0.07636363636363637,0.29714285714285715,0.6207888722419739
VinDr external,Consolidation,roc,0.07878787878787878,0.29714285714285715,0.6190251708030701
VinDr external,Consolidation,roc,0.07878787878787878,0.30857142857142855,0.6172254681587219
VinDr external,Consolidation,roc,0.08242424242424243,0.30857142857142855,0.6139507293701172
VinDr external,Consolidation,roc,0.08242424242424243,0.3142857142857143,0.6128368973731995
VinDr external,Consolidation,roc,0.08363636363636363,0.3142857142857143,0.6117694973945618
VinDr external,Consolidation,roc,0.08363636363636363,0.34285714285714286,0.604124903678894
VinDr external,Consolidation,roc,0.08848484848484849,0.34285714285714286,0.5997018814086914
VinDr external,Consolidation,roc,0.08848484848484849,0.3485714285714286,0.5978186726570129
VinDr external,Consolidation,roc,0.09454545454545454,0.3485714285714286,0.5923997759819031
VinDr external,Consolidation,roc,0.09454545454545454,0.35428571428571426,0.5906643271446228
VinDr external,Consolidation,roc,0.0993939393939394,0.35428571428571426,0.5862327218055725
VinDr external,Consolidation,roc,0.0993939393939394,0.36,0.5860863327980042
VinDr external,Consolidation,roc,0.10303030303030303,0.36,0.5804952383041382
VinDr external,Consolidation,roc,0.10303030303030303,0.37142857142857144,0.5781363248825073
VinDr external,Consolidation,roc,0.10787878787878788,0.37142857142857144,0.5738624930381775
VinDr external,Consolidation,roc,0.10787878787878788,0.37714285714285717,0.5733270049095154
VinDr external,Consolidation,roc,0.10909090909090909,0.37714285714285717,0.5727066993713379
VinDr external,Consolidation,roc,0.10909090909090909,0.38857142857142857,0.5714713335037231
VinDr external,Consolidation,roc,0.1103030303030303,0.38857142857142857,0.5704718828201294
VinDr external,Consolidation,roc,0.1103030303030303,0.3942857142857143,0.5690816044807434
VinDr external,Consolidation,roc,0.12121212121212122,0.3942857142857143,0.5640743970870972
VinDr external,Consolidation,roc,0.12121212121212122,0.4057142857142857,0.5633350610733032
VinDr external,Consolidation,roc,0.12727272727272726,0.4057142857142857,0.5603987574577332
VinDr external,Consolidation,roc,0.12727272727272726,0.4114285714285714,0.5602192282676697
VinDr external,Consolidation,roc,0.12848484848484848,0.4114285714285714,0.5596404075622559
VinDr external,Consolidation,roc,0.12848484848484848,0.41714285714285715,0.5586326718330383
VinDr external,Consolidation,roc,0.13090909090909092,0.41714285714285715,0.5570408701896667
VinDr external,Consolidation,roc,0.13090909090909092,0.4342857142857143,0.5524755716323853
VinDr external,Consolidation,roc,0.13818181818181818,0.4342857142857143,0.5492351651191711
VinDr external,Consolidation,roc,0.13818181818181818,0.44,0.5481772422790527
VinDr external,Consolidation,roc,0.1406060606060606,0.44,0.5477198958396912
VinDr external,Consolidation,roc,0.1406060606060606,0.4514285714285714,0.545535147190094
VinDr external,Consolidation,roc,0.1478787878787879,0.4514285714285714,0.5380445718765259
VinDr external,Consolidation,roc,0.1478787878787879,0.45714285714285713,0.5379573702812195
VinDr external,Consolidation,roc,0.15515151515151515,0.45714285714285713,0.5332315564155579
VinDr external,Consolidation,roc,0.15515151515151515,0.4742857142857143,0.5297673940658569
VinDr external,Consolidation,roc,0.15636363636363637,0.4742857142857143,0.5297167301177979
VinDr external,Consolidation,roc,0.15636363636363637,0.48,0.5285859704017639
VinDr external,Consolidation,roc,0.16,0.48,0.5271611213684082
VinDr external,Consolidation,roc,0.16,0.49142857142857144,0.5262141823768616
VinDr external,Consolidation,roc,0.16606060606060605,0.49142857142857144,0.5190840363502502
VinDr external,Consolidation,roc,0.16606060606060605,0.49714285714285716,0.5179094076156616
VinDr external,Consolidation,roc,0.16727272727272727,0.49714285714285716,0.5178719758987427
VinDr external,Consolidation,roc,0.16727272727272727,0.5028571428571429,0.5172246694564819
VinDr external,Consolidation,roc,0.1684848484848485,0.5028571428571429,0.5162425637245178
VinDr external,Consolidation,roc,0.1684848484848485,0.5085714285714286,0.5155503749847412
VinDr external,Consolidation,roc,0.17454545454545456,0.5085714285714286,0.507153332233429
VinDr external,Consolidation,roc,0.17454545454545456,0.5142857142857142,0.5046246647834778
VinDr external,Consolidation,roc,0.17939393939393938,0.5142857142857142,0.5027500987052917
VinDr external,Consolidation,roc,0.17939393939393938,0.52,0.4998952448368072
VinDr external,Consolidation,roc,0.18303030303030304,0.52,0.4959607124328613
VinDr external,Consolidation,roc,0.18303030303030304,0.5314285714285715,0.4930263161659241
VinDr external,Consolidation,roc,0.18787878787878787,0.5314285714285715,0.4892489612102508
VinDr external,Consolidation,roc,0.18787878787878787,0.5371428571428571,0.4887990057468414
VinDr external,Consolidation,roc,0.1890909090909091,0.5371428571428571,0.4876575469970703
VinDr external,Consolidation,roc,0.1890909090909091,0.5428571428571428,0.4816083014011383
VinDr external,Consolidation,roc,0.19272727272727272,0.5428571428571428,0.4772259593009949
VinDr external,Consolidation,roc,0.19272727272727272,0.5485714285714286,0.4769394695758819
VinDr external,Consolidation,roc,0.19757575757575757,0.5485714285714286,0.473806619644165
VinDr external,Consolidation,roc,0.19757575757575757,0.5542857142857143,0.4736696481704712
VinDr external,Consolidation,roc,0.2084848484848485,0.5542857142857143,0.4673753380775451
VinDr external,Consolidation,roc,0.2084848484848485,0.56,0.4672074019908905
VinDr external,Consolidation,roc,0.2206060606060606,0.56,0.4589461088180542
VinDr external,Consolidation,roc,0.2206060606060606,0.5657142857142857,0.4568222761154175
VinDr external,Consolidation,roc,0.22303030303030302,0.5657142857142857,0.4567323625087738
VinDr external,Consolidation,roc,0.22303030303030302,0.5714285714285714,0.456556886434555
VinDr external,Consolidation,roc,0.22424242424242424,0.5714285714285714,0.4564257264137268
VinDr external,Consolidation,roc,0.22424242424242424,0.5771428571428572,0.4542257189750671
VinDr external,Consolidation,roc,0.22787878787878788,0.5771428571428572,0.4524661302566528
VinDr external,Consolidation,roc,0.22787878787878788,0.5885714285714285,0.4502909183502197
VinDr external,Consolidation,roc,0.2387878787878788,0.5885714285714285,0.4465948045253753
VinDr external,Consolidation,roc,0.2387878787878788,0.5942857142857143,0.4453939199447632
VinDr external,Consolidation,roc,0.2412121212121212,0.5942857142857143,0.4453458786010742
VinDr external,Consolidation,roc,0.2412121212121212,0.6057142857142858,0.4444501101970672
VinDr external,Consolidation,roc,0.25696969696969696,0.6057142857142858,0.4323695003986358
VinDr external,Consolidation,roc,0.25696969696969696,0.6171428571428571,0.4313840568065643
VinDr external,Consolidation,roc,0.2690909090909091,0.6171428571428571,0.423488050699234
VinDr external,Consolidation,roc,0.2690909090909091,0.6285714285714286,0.423072874546051
VinDr external,Consolidation,roc,0.2703030303030303,0.6285714285714286,0.4215766787528991
VinDr external,Consolidation,roc,0.2703030303030303,0.6342857142857142,0.4209118485450744
VinDr external,Consolidation,roc,0.2739393939393939,0.6342857142857142,0.4204377830028534
VinDr external,Consolidation,roc,0.2739393939393939,0.64,0.4186864793300628
VinDr external,Consolidation,roc,0.2812121212121212,0.64,0.4097465872764587
VinDr external,Consolidation,roc,0.2812121212121212,0.6457142857142857,0.4093996584415436
VinDr external,Consolidation,roc,0.2896969696969697,0.6457142857142857,0.4044117629528045
VinDr external,Consolidation,roc,0.2896969696969697,0.6514285714285715,0.4034582674503326
VinDr external,Consolidation,roc,0.2993939393939394,0.6514285714285715,0.4004431366920471
VinDr external,Consolidation,roc,0.2993939393939394,0.6571428571428571,0.4000368416309356
VinDr external,Consolidation,roc,0.30666666666666664,0.6571428571428571,0.3973891735076904
VinDr external,Consolidation,roc,0.30666666666666664,0.6628571428571428,0.397301584482193
VinDr external,Consolidation,roc,0.31272727272727274,0.6628571428571428,0.3928930759429931
VinDr external,Consolidation,roc,0.31272727272727274,0.6685714285714286,0.3923273682594299
VinDr external,Consolidation,roc,0.3236363636363636,0.6685714285714286,0.383653849363327
VinDr external,Consolidation,roc,0.3236363636363636,0.6742857142857143,0.3825020492076874
VinDr external,Consolidation,roc,0.32727272727272727,0.6742857142857143,0.3785258829593658
VinDr external,Consolidation,roc,0.32727272727272727,0.68,0.3772056102752685
VinDr external,Consolidation,roc,0.3284848484848485,0.68,0.3769035339355469
VinDr external,Consolidation,roc,0.3284848484848485,0.6857142857142857,0.3767323791980743
VinDr external,Consolidation,roc,0.3296969696969697,0.6857142857142857,0.375523179769516
VinDr external,Consolidation,roc,0.3296969696969697,0.6914285714285714,0.3747470378875732
VinDr external,Consolidation,roc,0.3321212121212121,0.6914285714285714,0.3739205598831177
VinDr external,Consolidation,roc,0.3321212121212121,0.7028571428571428,0.3729967772960663
VinDr external,Consolidation,roc,0.33454545454545453,0.7028571428571428,0.3721324205398559
VinDr external,Consolidation,roc,0.33454545454545453,0.7085714285714285,0.3720835745334625
VinDr external,Consolidation,roc,0.3406060606060606,0.7085714285714285,0.3681105673313141
VinDr external,Consolidation,roc,0.3406060606060606,0.7142857142857143,0.3680152893066406
VinDr external,Consolidation,roc,0.3466666666666667,0.7142857142857143,0.3661826848983764
VinDr external,Consolidation,roc,0.3466666666666667,0.7314285714285714,0.3626242280006408
VinDr external,Consolidation,roc,0.3563636363636364,0.7314285714285714,0.3546628952026367
VinDr external,Consolidation,roc,0.3563636363636364,0.7428571428571429,0.3534241318702698
VinDr external,Consolidation,roc,0.37333333333333335,0.7428571428571429,0.3443244397640228
VinDr external,Consolidation,roc,0.37333333333333335,0.7485714285714286,0.3440973162651062
VinDr external,Consolidation,roc,0.38303030303030305,0.7485714285714286,0.33800008893013
VinDr external,Consolidation,roc,0.38303030303030305,0.7542857142857143,0.3375276029109955
VinDr external,Consolidation,roc,0.39151515151515154,0.7542857142857143,0.3346175253391266
VinDr external,Consolidation,roc,0.39151515151515154,0.76,0.3344427347183227
VinDr external,Consolidation,roc,0.4,0.76,0.3324385583400726
VinDr external,Consolidation,roc,0.4,0.7657142857142857,0.3323181271553039
VinDr external,Consolidation,roc,0.4024242424242424,0.7657142857142857,0.3316021859645843
VinDr external,Consolidation,roc,0.4024242424242424,0.7714285714285715,0.331173688173294
VinDr external,Consolidation,roc,0.4036363636363636,0.7714285714285715,0.3279302716255188
VinDr external,Consolidation,roc,0.4036363636363636,0.7771428571428571,0.3265205919742584
VinDr external,Consolidation,roc,0.4072727272727273,0.7771428571428571,0.3245412409305572
VinDr external,Consolidation,roc,0.4072727272727273,0.7885714285714286,0.3241716921329498
VinDr external,Consolidation,roc,0.416969696969697,0.7885714285714286,0.3226898312568664
VinDr external,Consolidation,roc,0.416969696969697,0.7942857142857143,0.3226767778396606
VinDr external,Consolidation,roc,0.4193939393939394,0.7942857142857143,0.3224370181560516
VinDr external,Consolidation,roc,0.4193939393939394,0.8,0.3207718729972839
VinDr external,Consolidation,roc,0.4351515151515152,0.8,0.3115947246551513
VinDr external,Consolidation,roc,0.4351515151515152,0.8057142857142857,0.3112027943134308
VinDr external,Consolidation,roc,0.4690909090909091,0.8057142857142857,0.2966412305831909
VinDr external,Consolidation,roc,0.4690909090909091,0.8171428571428572,0.2957009673118591
VinDr external,Consolidation,roc,0.48,0.8171428571428572,0.2903766632080078
VinDr external,Consolidation,roc,0.48,0.8228571428571428,0.2901808023452759
VinDr external,Consolidation,roc,0.5018181818181818,0.8228571428571428,0.277891993522644
VinDr external,Consolidation,roc,0.5018181818181818,0.8285714285714286,0.276448518037796
VinDr external,Consolidation,roc,0.5042424242424243,0.8285714285714286,0.2746688425540924
VinDr external,Consolidation,roc,0.5042424242424243,0.8342857142857143,0.2742961347103119
VinDr external,Consolidation,roc,0.5139393939393939,0.8342857142857143,0.2720997333526611
VinDr external,Consolidation,roc,0.5139393939393939,0.84,0.2702038288116455
VinDr external,Consolidation,roc,0.5442424242424242,0.84,0.249113529920578
VinDr external,Consolidation,roc,0.5442424242424242,0.8457142857142858,0.2486163526773452
VinDr external,Consolidation,roc,0.5466666666666666,0.8457142857142858,0.2470413148403167
VinDr external,Consolidation,roc,0.5466666666666666,0.8514285714285714,0.2464133650064468
VinDr external,Consolidation,roc,0.5696969696969697,0.8514285714285714,0.2343420386314392
VinDr external,Consolidation,roc,0.5696969696969697,0.8571428571428571,0.2336241006851196
VinDr external,Consolidation,roc,0.5781818181818181,0.8571428571428571,0.2307825237512588
VinDr external,Consolidation,roc,0.5781818181818181,0.8628571428571429,0.2305940091609954
VinDr external,Consolidation,roc,0.5987878787878788,0.8628571428571429,0.2205835282802581
VinDr external,Consolidation,roc,0.5987878787878788,0.8685714285714285,0.2204985469579696
VinDr external,Consolidation,roc,0.6072727272727273,0.8685714285714285,0.21616892516613
VinDr external,Consolidation,roc,0.6072727272727273,0.8742857142857143,0.2159701734781265
VinDr external,Consolidation,roc,0.6363636363636364,0.8742857142857143,0.1997664868831634
VinDr external,Consolidation,roc,0.6363636363636364,0.88,0.1994456201791763
VinDr external,Consolidation,roc,0.6387878787878788,0.88,0.1982851922512054
VinDr external,Consolidation,roc,0.6387878787878788,0.8914285714285715,0.1980087459087371
VinDr external,Consolidation,roc,0.6533333333333333,0.8914285714285715,0.1913285106420517
VinDr external,Consolidation,roc,0.6533333333333333,0.8971428571428571,0.1909232437610626
VinDr external,Consolidation,roc,0.6557575757575758,0.8971428571428571,0.1905837059020996
VinDr external,Consolidation,roc,0.6557575757575758,0.9028571428571428,0.189428225159645
VinDr external,Consolidation,roc,0.68,0.9028571428571428,0.1824868768453598
VinDr external,Consolidation,roc,0.68,0.9142857142857143,0.1812627911567688
VinDr external,Consolidation,roc,0.6824242424242424,0.9142857142857143,0.1806511431932449
VinDr external,Consolidation,roc,0.6824242424242424,0.92,0.1791781038045883
VinDr external,Consolidation,roc,0.6836363636363636,0.92,0.1790879368782043
VinDr external,Consolidation,roc,0.6836363636363636,0.9257142857142857,0.1789743453264236
VinDr external,Consolidation,roc,0.7042424242424242,0.9257142857142857,0.1714045107364654
VinDr external,Consolidation,roc,0.7042424242424242,0.9314285714285714,0.1712539941072464
VinDr external,Consolidation,roc,0.713939393939394,0.9314285714285714,0.1670272499322891
VinDr external,Consolidation,roc,0.713939393939394,0.9371428571428572,0.1660524159669876
VinDr external,Consolidation,roc,0.7345454545454545,0.9371428571428572,0.1534187942743301
VinDr external,Consolidation,roc,0.7345454545454545,0.9428571428571428,0.1514895260334015
VinDr external,Consolidation,roc,0.7357575757575757,0.9428571428571428,0.150267407298088
VinDr external,Consolidation,roc,0.7357575757575757,0.9485714285714286,0.1500407606363296
VinDr external,Consolidation,roc,0.7757575757575758,0.9485714285714286,0.1323081701993942
VinDr external,Consolidation,roc,0.7757575757575758,0.9542857142857143,0.1319466978311538
VinDr external,Consolidation,roc,0.7878787878787878,0.9542857142857143,0.1298747062683105
VinDr external,Consolidation,roc,0.7878787878787878,0.96,0.1293902248144149
VinDr external,Consolidation,roc,0.8193939393939393,0.96,0.1128189638257026
VinDr external,Consolidation,roc,0.8193939393939393,0.9657142857142857,0.1119569689035415
